fixture_id,a_home,a_away
1048934,-3.5475738,-3.960778
1048935,-3.3667238,-4.878446
1048936,-3.4597235,-4.2257648
1048937,-4.200641,-4.990133
1048938,-3.3412466,-4.940497
1048939,-3.9499116,-4.7554493
1048940,-3.8717577,-4.1907797
1048941,-3.9571273,-3.8591657
1048942,-4.2138553,-4.1133704
1048943,-3.5939484,-4.4194927
1048944,-3.9966063,-4.638384
1048945,-4.8537984,-3.5856428
1048946,-3.9826906,-4.349713
1048947,-4.4064674,-3.6572702
1048948,-4.6717196,-3.3555846
1048949,-3.9402652,-4.108287
1048950,-4.3477874,-3.8994231
1048951,-3.9356515,-3.3887005
1048952,-4.575966,-3.480954
1048953,-2.5292778,-4.8713512
1048954,-3.1669714,-4.772641
1048955,-3.617954,-4.6098704
1048956,-3.9666896,-3.7925782
1048957,-3.715651,-4.4539433
1048958,-4.029489,-4.574225
1048959,-4.225849,-4.072911
1048960,-3.8962452,-4.0882206
1048961,-3.8309052,-3.9580855
1048962,-4.6637244,-3.3320744
1048963,-4.644552,-3.7327528
1048964,-3.9825811,-3.7639713
1048965,-4.0211196,-4.0534205
1048966,-4.2542367,-4.2437296
1048967,-4.20284,-4.242036
1048968,-4.2124953,-3.5376887
1048969,-4.335769,-4.1841736
1048970,-4.128479,-4.2241926
1048971,-3.1784282,-4.3491926
1048972,-3.6087325,-4.638849
1048973,-3.2756708,-5.023031
1048974,-3.4577928,-4.5871477
1048975,-4.0355654,-4.0128984
1048976,-4.3583536,-4.2862024
1048977,-4.298868,-4.2672048
1048978,-3.856319,-4.2488976
1048979,-4.4968004,-4.552296
1048980,-3.6107385,-4.192863
1048981,-4.519416,-4.202309
1048982,-4.189273,-4.2846503
1048983,-4.237544,-3.780763
1048984,-4.151224,-4.0120134
1048985,-4.912691,-3.87483
1048986,-4.105937,-4.485486
1048987,-4.7053905,-3.4936483
1048988,-4.47169,-4.692605
1048989,-3.8154752,-4.897536
1048990,-3.6098769,-4.578853
1048991,-3.9725177,-4.418931
1048992,-4.596136,-4.152755
1048993,-3.9058094,-4.1203985
1048994,-3.780301,-4.3769784
1048995,-3.9760244,-4.099593
1048996,-3.6369534,-4.7624297
1048997,-4.5237746,-4.1234164
1048998,-4.2399764,-3.7667918
1048999,-3.9116516,-4.0960197
1049000,-3.2813911,-4.0922127
1049001,-4.419968,-4.194872
1049002,-4.486364,-4.563641
1049003,-3.6890028,-4.379962
1049004,-3.8068743,-4.7203007
1049005,-4.229134,-4.1628675
1049006,-3.8765993,-4.27561
1049007,-3.5233188,-4.7554708
1049008,-3.4785562,-4.5250483
1049009,-4.135108,-4.6261215
1049010,-3.5109844,-4.638182
1049011,-4.427988,-4.5035276
1049012,-3.9896235,-4.048608
1049013,-3.7042747,-4.804609
1049014,-4.349614,-4.092873
1049015,-4.627602,-4.223083
1049016,-4.1331472,-4.329819
1049017,-4.0395336,-4.7001176
1049018,-3.1367838,-4.912911
1049019,-4.100809,-4.2587976
1049020,-4.574373,-3.5929358
1049021,-3.6847887,-4.0998225
1049022,-4.4447513,-3.9839182
1049023,-3.371456,-4.825827
1049024,-4.009919,-3.9881911
1049025,-3.4314644,-4.7401137
1049026,-4.303219,-4.4298825
1049027,-4.2569633,-4.776642
1049028,-4.101486,-4.6035056
1049029,-3.907282,-4.121747
1049030,-4.2789607,-4.522237
1049031,-4.198162,-4.4278226
1049032,-5.0567327,-3.9075375
1049033,-4.654648,-3.7286797
1049034,-4.0164394,-4.655051
1049035,-3.9438922,-3.7273111
1049036,-3.7677271,-4.3984404
1049037,-4.380218,-4.5979066
1049038,-4.0976596,-4.2740097
1049039,-4.622765,-3.5049832
1049040,-4.4184513,-4.2512383
1049041,-4.369004,-4.3538938
1049042,-4.185242,-4.0537004
1049043,-3.4580278,-4.557443
1049044,-4.16591,-4.439776
1049045,-3.9785526,-4.909779
1049046,-4.134586,-4.456829
1049047,-4.31834,-4.44585
1049048,-4.227116,-4.4403577
1049049,-3.9374018,-4.3098006
1049050,-4.5590534,-3.5418768
1049051,-3.2050161,-3.9969766
1049052,-3.4867609,-4.6335154
1049053,-3.7877684,-4.799745
1049054,-4.263618,-3.9374554
1049055,-4.0757003,-3.9896798
1049056,-4.487929,-4.3874574
1049057,-4.1772203,-4.359584
1049058,-4.3794045,-4.402099
1049059,-4.686871,-4.178798
1049060,-4.99221,-3.6961317
1049061,-3.5221639,-4.774553
1049062,-4.512202,-4.802121
1049063,-3.5958629,-4.7280493
1049064,-4.0854626,-4.6575537
1049065,-4.5184264,-4.667021
1049066,-4.1236477,-4.3259044
1049067,-4.4170337,-4.0669856
1049068,-4.285811,-3.9161482
1049069,-3.4188418,-4.7135525
1049070,-3.7787573,-4.7397437
1049071,-3.9599075,-3.881311
1049072,-4.5590105,-4.000947
1049073,-4.3597813,-4.806975
1049074,-4.4629974,-4.3929954
1049075,-4.340516,-4.643211
1049076,-4.0921016,-3.891136
1049077,-4.6882467,-3.7982047
1049078,-4.956984,-3.7367826
1049079,-3.8409662,-4.4531918
1049080,-3.775988,-3.9436226
1049081,-4.0311975,-4.3109765
1049082,-3.6794896,-4.635525
1049083,-3.9889307,-4.1285315
1049084,-3.2493296,-4.381293
1049085,-4.2849736,-4.4345007
1049086,-4.064617,-4.345437
1049087,-3.9046242,-4.574446
1049088,-4.819933,-3.7904363
1049089,-4.235666,-3.7281547
1049090,-4.2881775,-3.59193
1049091,-4.279276,-4.301521
1049092,-4.8063025,-3.9867048
1049093,-3.8117545,-4.618401
1049094,-4.470657,-3.5458279
1049095,-4.376282,-3.997607
1049096,-4.4961505,-3.146346
1049097,-2.700741,-4.551467
1049098,-3.6583116,-4.8928037
1049099,-3.7605443,-4.8064494
1049100,-3.9438045,-4.1495657
1049101,-3.6962264,-4.0704527
1049102,-4.5877676,-3.6789246
1049103,-4.3876057,-4.0338407
1049104,-4.0307617,-4.7538576
1049105,-3.749994,-4.8083234
1049106,-3.5678966,-4.5147767
1049107,-4.133378,-4.1715684
1049108,-4.402736,-3.490945
1049109,-4.2421236,-3.8907676
1049110,-4.031734,-4.619653
1049111,-4.4453487,-3.3024275
1049112,-4.6516356,-3.6148987
1049113,-4.4658675,-4.097435
1049114,-4.352912,-3.194794
1049115,-4.345428,-4.019072
1049116,-4.06245,-4.895267
1049117,-3.646444,-4.7637806
1049118,-4.269182,-4.571161
1049119,-4.2320833,-3.9069002
1049120,-4.203213,-4.367127
1049121,-4.0597415,-4.1784267
1049122,-4.041365,-4.6335645
1049123,-3.6480083,-4.2142353
1049124,-4.4004335,-4.041786
1049125,-5.221317,-4.029501
1049126,-4.4439,-3.2136853
1049127,-4.1564913,-4.270123
1049128,-4.2892046,-3.7212646
1049129,-3.6211436,-4.6943617
1049130,-4.0801244,-4.359551
1049131,-3.8837008,-3.9697266
1049132,-3.9751196,-3.7032306
1049133,-3.6290865,-4.970108
1049134,-3.4513135,-4.8768005
1049135,-3.0014582,-5.22415
1049136,-3.3970718,-4.3565426
1049137,-4.521499,-3.882816
1049138,-4.2566953,-4.3148274
1049139,-3.8387873,-4.8215036
1049140,-3.413782,-4.733511
1049141,-4.8883686,-4.086707
1049142,-4.6566944,-4.2258725
1049143,-4.662554,-3.0948992
1049144,-4.273113,-4.2338057
1049145,-3.7875307,-4.410395
1049146,-4.1999803,-4.5214663
1049147,-4.5515065,-4.2623644
1049148,-3.5995896,-3.6149435
1049149,-4.3373384,-3.9297578
1049150,-4.5970774,-3.7061033
1049151,-3.6430774,-4.5692334
1049152,-3.4258876,-4.4044294
1049153,-4.204333,-4.1105804
1049154,-3.8999095,-4.0668855
1049155,-4.1873426,-4.7407913
1049156,-4.3362117,-4.586699
1049157,-3.5270534,-4.1248946
1049158,-4.3078723,-3.944104
1049159,-4.6607623,-4.327207
1049160,-3.2061265,-4.5270095
1049161,-3.8939216,-3.4444926
1049162,-4.471345,-3.2508926
1049163,-3.63024,-4.7333965
1049164,-4.393026,-4.615168
1049165,-4.3857417,-3.7976973
1049166,-4.0375533,-3.9411254
1049167,-3.723664,-4.150991
1049168,-4.421886,-4.1798143
1049169,-3.5755239,-4.7289085
1049170,-4.000458,-4.4703536
1049171,-4.284549,-4.390452
1049172,-3.811775,-4.478174
1049173,-4.1795588,-4.2757607
1049174,-3.8261569,-4.2087226
1049175,-4.6277385,-3.4123728
1049176,-4.8675046,-3.9739728
1049177,-4.5721593,-2.9263937
1049178,-3.3544443,-4.756891
1049179,-4.0856695,-4.4164796
1049180,-3.5953856,-4.710556
1049181,-4.053252,-3.9849973
1049182,-4.293884,-3.9114525
1049183,-3.6451592,-3.84054
1049184,-3.358762,-4.425497
1049185,-3.2200031,-4.892678
1049186,-3.6767128,-4.3334045
1052253,-4.5417857,-3.8785822
1052254,-4.246738,-4.5655417
1052255,-4.800713,-3.5643535
1052256,-4.541215,-3.4506006
1052257,-3.8870542,-4.5352807
1052258,-4.5173264,-3.9960532
1052259,-3.9558563,-4.1836653
1052260,-4.621362,-4.0927253
1052261,-4.3406377,-4.787484
1052262,-4.6917562,-3.6655262
1052263,-4.7173433,-3.85131
1052264,-3.8145127,-4.432656
1052265,-4.1098113,-4.075023
1052266,-4.118016,-4.2386785
1052267,-4.2301044,-4.1765757
1052268,-4.185056,-4.6539516
1052269,-3.4194126,-4.5869937
1052270,-3.8643656,-4.6472335
1052271,-3.8038564,-4.728881
1052272,-4.242406,-4.3696146
1052273,-3.549459,-4.5253057
1052274,-3.8219917,-4.4604545
1052275,-4.5445323,-3.8854854
1052276,-3.5190618,-4.5913115
1052277,-4.1477537,-4.75008
1052278,-4.0588765,-4.0997243
1052279,-4.4204555,-3.8598323
1052280,-3.757175,-4.502445
1052281,-4.207434,-4.7250357
1052282,-4.3799634,-4.597067
1052283,-4.63366,-4.6241946
1052284,-3.8273082,-3.965689
1052285,-3.6865926,-4.0657263
1052286,-4.538508,-3.7436469
1052287,-4.863995,-4.3727026
1052288,-3.2679565,-4.347196
1052289,-3.7380726,-4.4005365
1052290,-4.219738,-4.2655525
1052291,-2.7957976,-4.767912
1052292,-4.4870205,-3.9096909
1052293,-3.7878976,-4.879273
1052294,-4.7158275,-4.2854266
1052295,-5.2935286,-3.9544575
1052296,-4.1557474,-4.3246546
1052297,-4.302112,-4.7780886
1052298,-3.8837993,-5.0488772
1052299,-4.2839994,-4.234344
1052300,-3.7539327,-3.919888
1052301,-4.478933,-4.0590963
1052302,-4.606557,-3.9718888
1052303,-4.642732,-3.6542897
1052304,-4.4803753,-4.4698215
1052305,-4.2299204,-4.1028786
1052306,-3.7229466,-3.9945083
1052307,-4.729816,-4.02149
1052308,-3.977444,-4.350664
1052309,-4.010352,-4.728139
1052310,-3.890787,-4.707511
1052311,-4.2891126,-4.5746994
1052312,-3.3215322,-4.5691047
1052313,-4.5275435,-4.4181323
1052314,-3.600485,-5.172011
1052315,-3.7055871,-4.758419
1052316,-4.9209743,-3.380696
1052317,-3.8287077,-4.7070622
1052318,-3.6603801,-4.740126
1052319,-4.741686,-3.4409761
1052320,-4.6023507,-4.131064
1052321,-4.4484444,-4.824245
1052322,-4.0100965,-4.286739
1052323,-4.4959974,-3.361818
1052324,-4.717394,-4.3366756
1052325,-3.9579074,-4.5637803
1052326,-5.0539227,-4.309639
1052327,-4.0518923,-4.172715
1052328,-3.847653,-4.6966224
1052329,-3.8212066,-4.1309795
1052330,-4.422863,-4.1870003
1052331,-3.5445058,-4.998484
1052332,-4.018694,-4.1006937
1052333,-3.9914677,-4.796944
1052334,-3.9219456,-4.549624
1052335,-4.1936684,-4.3910956
1052336,-4.705295,-3.4943616
1052337,-4.3382277,-4.416886
1052338,-4.410499,-4.553231
1052339,-4.163484,-4.191566
1052340,-4.391153,-4.031228
1052341,-4.8053274,-3.679776
1052342,-4.1321716,-4.407225
1052343,-3.7533588,-3.920795
1052344,-4.7856,-3.746427
1052345,-4.2983456,-4.589589
1052346,-4.070862,-4.6873045
1052347,-4.169793,-4.970048
1052348,-4.3630657,-4.5390677
1052349,-4.4736457,-4.4437246
1052350,-4.1136527,-4.5568833
1052351,-3.9004066,-4.1246996
1052352,-4.2453322,-4.297564
1052353,-4.327059,-3.9413314
1052354,-4.1966023,-4.6115446
1052355,-3.9609184,-4.5797586
1052356,-4.696183,-4.296633
1052357,-3.9923942,-4.3361616
1052358,-4.597984,-3.8046339
1052359,-4.2176394,-4.670676
1052360,-3.9659622,-4.5660634
1052361,-4.94595,-3.681429
1052362,-4.115466,-4.3836875
1052363,-3.8840764,-4.4765058
1052364,-4.2560863,-4.63143
1052365,-3.7194934,-4.762189
1052366,-4.0520115,-4.4825583
1052367,-4.4069724,-4.559559
1052368,-4.3075156,-3.9696236
1052369,-4.126096,-4.577859
1052370,-4.0964932,-4.6187167
1052371,-3.9596148,-4.2154036
1052372,-4.536892,-4.2214146
1052373,-4.201989,-4.016664
1052374,-3.9899528,-4.565387
1052375,-4.3095527,-4.3714013
1052376,-4.0115204,-3.6872473
1052377,-3.9992652,-4.4478903
1052378,-4.0443916,-4.0419593
1052379,-4.377498,-4.2599115
1052380,-4.2185535,-4.6077127
1052381,-3.837029,-4.596164
1052382,-4.2548695,-4.1530848
1052383,-3.569722,-4.8342805
1052384,-4.129058,-4.514524
1052385,-4.3178244,-4.568069
1052386,-4.4754744,-4.3325863
1052387,-3.7548842,-4.306103
1052388,-4.364456,-4.181498
1052389,-4.5158663,-3.8646443
1052390,-4.1368194,-4.130231
1052391,-3.953283,-4.5097313
1052392,-3.9241729,-4.1066313
1052393,-3.8361747,-4.168484
1052394,-4.2549305,-4.3014183
1052395,-4.338899,-4.2407393
1052396,-4.392702,-4.6584644
1052397,-4.449892,-4.206514
1052398,-3.4436574,-4.981658
1052399,-4.2614927,-4.597139
1052400,-4.17012,-4.6235895
1052401,-4.2275352,-4.349739
1052402,-4.3214183,-4.0242996
1052403,-3.4444988,-4.5468144
1052404,-3.9259465,-4.650244
1052405,-3.9778867,-4.924418
1052406,-4.2242713,-4.4858484
1052407,-4.6857214,-3.948786
1052408,-4.197191,-4.0970893
1052409,-3.714507,-4.485876
1052410,-3.7959318,-4.5392494
1052411,-3.9904654,-4.824891
1052412,-4.036057,-4.107831
1052413,-4.226801,-4.571566
1052414,-4.7026777,-3.847549
1052415,-4.3191414,-4.041168
1052416,-4.1970367,-4.454885
1052417,-3.6298585,-4.770414
1052418,-4.4945908,-4.2094154
1052419,-4.2144675,-4.4518533
1052420,-4.16306,-4.027108
1052421,-4.225501,-4.143031
1052422,-4.1068025,-4.5817766
1052423,-4.0335784,-4.775555
1052424,-4.5402517,-4.6226964
1052425,-4.1065936,-4.8435597
1052426,-4.6693945,-4.117157
1052427,-4.492203,-4.4965863
1052428,-4.2105985,-4.572504
1052429,-3.6783204,-4.4751124
1052430,-4.0323076,-4.7160435
1052431,-4.4514174,-4.498743
1052432,-3.7976198,-4.3368006
1052433,-4.1667,-4.435449
1052434,-4.862826,-3.5795238
1052435,-3.9759874,-4.001852
1052436,-3.7380621,-4.652023
1052437,-4.3322935,-4.3935003
1052438,-4.3393087,-4.225745
1052439,-4.3977075,-4.0790105
1052440,-4.4236374,-4.394264
1052441,-4.050059,-4.499032
1052442,-4.4241934,-3.9258618
1052443,-3.2336001,-4.754721
1052444,-4.3138576,-4.081896
1052445,-3.985375,-4.326573
1052446,-4.4974837,-4.579147
1052447,-4.047035,-4.4042196
1052448,-3.5988636,-4.8345857
1052449,-4.035836,-4.8195195
1052450,-3.4928885,-4.5710635
1052451,-4.5394897,-3.1283097
1052452,-3.934199,-4.646048
1052453,-3.693343,-4.7266054
1052454,-3.718101,-4.5299335
1052455,-3.897155,-4.5029535
1052456,-3.2798393,-4.7431703
1052457,-4.648267,-3.7900796
1052458,-3.9251597,-4.4594545
1052459,-4.4036775,-4.083775
1052460,-4.6771226,-3.0207222
1052461,-4.4282637,-4.1464734
1052462,-4.2489176,-3.6882405
1052463,-3.7326658,-4.8706074
1052464,-4.4782386,-4.1015687
1052465,-4.698514,-4.1089025
1052466,-4.0481267,-4.47245
1052467,-4.290728,-4.3187428
1052468,-3.8262663,-4.7466626
1052469,-4.556002,-4.4429483
1052470,-3.9021788,-4.053149
1052471,-4.1483893,-4.550852
1052472,-4.4462676,-4.007238
1052473,-3.6149166,-4.6322246
1052474,-3.4122114,-4.387141
1052475,-4.5045156,-4.6287804
1052476,-4.1451607,-3.6444366
1052477,-4.044931,-4.5988746
1052478,-3.9286928,-4.064442
1052479,-3.879818,-4.565209
1052480,-3.4404082,-4.7234573
1052481,-4.4347434,-4.73546
1052482,-4.553379,-4.533709
1052483,-3.2450633,-4.6160426
1052484,-4.3447275,-3.7294185
1052485,-3.2660122,-4.3311887
1052486,-4.6608086,-3.6321695
1052487,-4.27861,-4.5512443
1052488,-4.083606,-4.449441
1052489,-4.3042665,-4.6620264
1052490,-4.017925,-3.699506
1052491,-4.3973875,-3.9790833
1052492,-4.366246,-4.351555
1052493,-3.528414,-4.994681
1052494,-4.234997,-4.308504
1052495,-4.5528593,-3.5981128
1052496,-4.2786317,-4.0066423
1052497,-3.2811663,-4.9294024
1052498,-4.3765144,-3.898935
1052499,-3.926327,-4.0129757
1052500,-4.103566,-4.4989476
1052501,-3.9200554,-4.6974316
1052502,-4.3042493,-4.3764267
1052503,-3.7154744,-4.920484
1052504,-4.7470827,-4.0109844
1052505,-3.9600503,-4.2745833
1052506,-4.0558286,-4.5898056
1052507,-3.7419467,-4.3406925
1052508,-4.8419776,-3.3141162
1052509,-4.121776,-4.1602216
1052510,-3.6638393,-4.062708
1052511,-4.766572,-3.9852338
1052512,-4.240254,-3.8921492
1052513,-4.315706,-3.8856356
1052514,-4.329151,-4.4445066
1052515,-4.2149143,-4.3727827
1052516,-4.3732533,-4.761764
1052517,-3.5641623,-4.6037726
1052518,-4.659461,-4.3528123
1052519,-4.285275,-3.581403
1052520,-3.7732556,-4.391635
1052521,-4.306978,-4.7039514
1052522,-4.1861234,-4.5461407
1052523,-4.6210303,-4.0673895
1052524,-3.4762478,-4.209613
1052525,-4.08338,-4.1174345
1052526,-4.1305037,-3.7689075
1052527,-3.930408,-4.1158557
1052528,-4.2606325,-4.108132
1052529,-4.621855,-4.488675
1052530,-4.031962,-4.695801
1052531,-3.889647,-4.5678654
1052532,-4.3003907,-4.446822
1052533,-3.9352155,-3.8098822
1052534,-4.7207327,-4.200973
1052535,-4.0953226,-3.8387027
1052536,-4.61015,-3.7583134
1052537,-4.1483836,-4.235079
1052538,-4.2621202,-4.7415695
1052539,-4.023137,-4.73329
1052540,-3.9725306,-4.7794814
1052541,-4.4859624,-4.4301767
1052542,-4.59589,-4.033947
1052543,-3.504815,-4.8943834
1052544,-4.3709817,-4.46507
1052545,-4.3631816,-3.967186
1052546,-4.1364617,-4.41134
1052547,-3.6508138,-5.042419
1052548,-4.2796235,-4.4220767
1052549,-4.764625,-4.3588724
1052550,-4.0804286,-3.9953308
1052551,-4.4125037,-4.3284645
1052552,-4.3359666,-4.3295355
1052553,-4.173662,-4.4305553
1052554,-3.8877182,-4.1820045
1052555,-4.69583,-4.240512
1052556,-4.5254865,-3.9841876
1052557,-4.0648313,-4.530366
1052558,-3.6178463,-4.8375673
1052559,-4.1728697,-3.4167163
1052560,-4.2717605,-4.401807
1052561,-3.943638,-4.2135286
1052562,-4.803899,-3.9224312
1052563,-3.9055932,-4.2979236
1052564,-4.1444325,-4.9636736
1052565,-4.081371,-4.4338517
1052566,-3.7522802,-4.486362
1052567,-3.3825693,-4.553827
1052568,-4.338564,-4.733099
1052569,-3.819577,-4.3788643
1052570,-4.0534334,-3.7103589
1052571,-4.3800125,-4.6708927
1052572,-4.5469046,-4.105301
1052573,-4.1124616,-4.1077027
1052574,-4.6084332,-4.2638903
1052575,-4.7098913,-4.1051216
1052576,-4.366405,-4.7112517
1052577,-4.174176,-4.03518
1052578,-4.3558707,-4.0277386
1052579,-4.66085,-3.6366532
1052580,-4.5485563,-4.036575
1052581,-4.530063,-3.8243086
1052582,-4.2576394,-4.727783
1052583,-3.885509,-4.963317
1052584,-3.8725674,-4.713791
1052585,-3.217723,-4.451504
1052586,-3.6847425,-4.716159
1052587,-3.8009536,-4.8257413
1052588,-3.9062479,-4.606109
1052589,-4.67722,-4.351257
1052590,-3.9484491,-4.816649
1052591,-4.276412,-4.638973
1052592,-3.9045215,-4.157673
1052593,-4.337077,-4.365452
1052594,-4.7833757,-4.659586
1052595,-4.275666,-4.1073895
1052596,-3.7022982,-4.0321465
1052597,-4.5134616,-3.822223
1052598,-4.1160235,-4.4624915
1052599,-4.554794,-3.8995519
1052600,-4.566973,-4.137314
1052601,-4.7081895,-4.3834186
1052602,-4.5558686,-4.0513773
1052603,-3.904246,-4.3168054
1052604,-3.724533,-4.553812
1052605,-4.842299,-3.2089648
1052606,-3.9326036,-4.5324035
1052607,-4.4384212,-4.0906444
1052608,-4.106355,-4.7058964
1052609,-3.8962085,-5.1054535
1052610,-4.3223705,-4.266442
1052611,-3.1339955,-4.578283
1052612,-4.361578,-4.2111053
1052613,-3.7597816,-4.0512943
1052614,-3.9532413,-4.1005893
1052615,-4.102786,-4.3831167
1052616,-4.5915923,-4.0317583
1052617,-4.46164,-4.2675514
1052618,-3.9637764,-4.7862544
1052619,-4.4850407,-4.0658336
1052620,-4.678997,-4.2348056
1052621,-3.8921337,-4.085975
1052622,-4.633951,-4.593235
1052623,-3.4945643,-4.936463
1052624,-4.2984724,-3.8087845
1052625,-4.3747044,-4.2162714
1052626,-4.5348487,-4.498966
1052627,-4.020802,-4.4715037
1052628,-4.2393856,-3.8816204
1052629,-3.83762,-4.6262937
1052630,-4.0655017,-4.7808294
1052631,-3.448543,-4.1855507
1052632,-4.2539663,-4.669534
1200849,-4.7151313,-3.6000652
1201624,-3.9188857,-4.461073
1208021,-4.011105,-4.492069
1208022,-4.998403,-3.6242259
1208023,-3.5800493,-5.078172
1208024,-4.616762,-3.8201113
1208025,-3.7742407,-4.8646646
1208026,-4.2663736,-4.4943986
1208027,-4.3486695,-3.8770385
1208028,-3.9972253,-4.183563
1208029,-4.6319733,-3.8139799
1208030,-4.5183516,-4.1392355
1208031,-4.3394313,-4.1574364
1208032,-4.736559,-3.816485
1208033,-3.9194915,-4.5380874
1208034,-4.1970606,-4.337868
1208035,-3.936802,-4.4670525
1208036,-3.6183505,-4.7384048
1208037,-2.9946737,-4.767838
1208038,-4.4469876,-4.2891026
1208039,-3.2448506,-4.9283047
1208040,-4.411204,-2.8188548
1208041,-4.02562,-4.538905
1208042,-3.717415,-4.382339
1208043,-4.0634594,-4.2649727
1208044,-4.0406427,-3.9045272
1208045,-4.543057,-4.1296678
1208046,-4.2871175,-4.063294
1208047,-4.6346188,-3.5514429
1208048,-4.1954384,-4.0337415
1208049,-4.1296024,-4.6525226
1208050,-4.6374607,-3.5183742
1208051,-4.5336466,-4.159478
1208052,-3.744158,-4.219943
1208053,-4.1672845,-5.3060403
1208054,-3.9814599,-4.4035363
1208055,-4.2808313,-4.3194075
1208056,-4.2000837,-4.571001
1208057,-3.5469785,-4.5808325
1208058,-4.5042186,-3.901471
1208059,-4.266722,-4.429834
1208060,-4.3247285,-3.9650006
1208061,-3.7248468,-4.4618826
1208062,-3.9131672,-4.314105
1208063,-4.4399395,-4.6230044
1208064,-3.7580183,-4.4329047
1208065,-4.1389537,-4.4994674
1208066,-3.4168937,-4.941983
1208067,-3.9947848,-4.3875084
1208068,-4.1384053,-4.7562275
1208069,-3.4553602,-4.565316
1208070,-4.7441373,-3.622932
1208071,-3.5575297,-4.0982327
1208072,-3.773461,-4.4298773
1208073,-4.03332,-4.1332335
1208074,-3.4976187,-3.9644866
1208075,-4.157619,-4.1499715
1208076,-4.3534293,-3.8901086
1208077,-4.4893417,-3.8295043
1208078,-4.605331,-3.8448374
1208079,-4.5407176,-4.2744856
1208080,-4.6611614,-3.768691
1208081,-3.5994902,-4.362434
1208082,-4.503149,-4.520188
1208083,-3.1789515,-3.9386625
1208084,-3.7452912,-3.873157
1208085,-4.0569773,-4.52899
1208086,-4.709047,-3.9805353
1208087,-4.6808023,-4.3855395
1208088,-4.3220987,-4.383766
1208089,-3.4488556,-4.276043
1208090,-3.5471683,-4.4197536
1208091,-4.0948744,-4.4526405
1208092,-4.24881,-4.0021977
1208093,-4.4367194,-4.107274
1208094,-3.813139,-4.3914027
1208095,-3.9922583,-4.3145075
1208096,-4.422099,-4.181859
1208097,-4.346029,-4.55035
1208098,-3.9042711,-4.189535
1208099,-3.4082046,-4.409439
1208100,-4.598788,-3.79109
1208103,-4.015762,-4.0427866
1208104,-4.202047,-4.4487896
1208105,-3.6000984,-3.9159834
1208106,-3.7830012,-4.348944
1208107,-3.785919,-4.198069
1208108,-4.400973,-4.197671
1208109,-4.496338,-4.2332363
1208110,-4.309539,-3.8275294
1208111,-3.8234951,-4.955133
1208112,-4.1630898,-4.2760158
1208113,-4.2334247,-3.975272
1208114,-4.0418053,-4.304318
1208115,-4.0781164,-4.392073
1208116,-3.9411035,-4.4044886
1208117,-4.300627,-4.1270266
1208118,-4.103788,-4.5076814
1208119,-3.994543,-4.406604
1208120,-4.27306,-4.5781474
1208121,-3.5127869,-4.4471054
1208122,-4.16017,-4.1018896
1208123,-3.6259437,-4.016821
1208124,-4.184679,-3.9967797
1208125,-4.2456408,-4.247433
1208126,-4.6987906,-3.999028
1208127,-3.8841224,-4.7136393
1208128,-3.585372,-4.6407275
1208129,-4.245345,-3.8682506
1208130,-3.8887234,-4.358249
1208131,-4.381056,-4.7446113
1208132,-3.9560175,-4.4011984
1208133,-4.320333,-4.0266037
1208134,-3.6216547,-4.597239
1208135,-3.9662364,-4.144395
1208136,-4.555133,-4.548393
1208137,-3.997549,-3.824137
1208138,-4.4223504,-3.9495401
1208139,-4.368156,-3.992424
1208140,-4.3664036,-3.4417565
1208141,-4.4253497,-4.260128
1208142,-4.0834303,-3.8278584
1208143,-3.4560006,-4.243013
1208144,-4.1232758,-4.2043767
1208145,-3.6302807,-4.611698
1208146,-4.414885,-4.2583838
1208147,-3.9307458,-4.510822
1208148,-3.49576,-4.7030582
1208149,-4.067646,-4.650633
1208150,-4.067165,-4.252463
1208151,-4.1616335,-3.3938246
1208152,-4.2723293,-3.5238888
1208153,-4.1536,-4.4613004
1208154,-3.9556947,-4.6006217
1208155,-3.724093,-4.2775927
1208156,-3.4966054,-4.602555
1208157,-3.5829184,-4.3934093
1208158,-4.6606455,-4.25185
1208159,-3.7553744,-4.345236
1208160,-3.412402,-4.742498
1208161,-3.9493456,-3.6911733
1208162,-4.3837314,-3.228757
1208163,-4.129495,-4.6209183
1208164,-3.6303232,-3.9429057
1208165,-4.1944695,-3.9391224
1208166,-4.4189477,-3.9522383
1208167,-4.136885,-4.3306723
1208168,-4.332759,-4.084988
1208169,-4.1960654,-3.9107587
1208170,-4.0032554,-4.0080585
1208171,-3.8873322,-3.6564913
1208172,-3.852554,-4.3290744
1208173,-4.1590586,-4.339471
1208174,-4.1512027,-4.9169936
1208175,-4.1681156,-3.886961
1208176,-3.7645903,-4.5081124
1208177,-3.6486897,-4.2675934
1208178,-3.9823835,-4.1524377
1208179,-3.3963618,-4.934267
1208180,-4.282922,-4.152153
1208181,-4.902581,-3.120528
1208182,-4.3637896,-4.1426754
1208183,-3.9285495,-4.2690897
1208184,-4.378292,-4.1168985
1208185,-4.6248236,-3.1802032
1208186,-4.813883,-4.17994
1208187,-4.3513227,-4.965909
1208188,-4.529959,-3.4124658
1208189,-4.8586364,-3.5965724
1208190,-4.415576,-3.7096486
1208191,-3.8640957,-2.8697293
1208192,-4.218268,-4.31935
1208193,-4.5237684,-4.6559777
1208194,-3.8099484,-4.906227
1208195,-4.1999464,-4.5731077
1208196,-3.9716709,-4.394914
1208197,-3.5435817,-4.630979
